material_id,incar.ADDGRID,incar.ALGO,incar.EDIFF,incar.ENCUT,incar.IBRION,incar.ISMEAR,incar.LAECHG,incar.LASPH,incar.LORBIT,incar.LREAL,incar.LWAVE,incar.MAGMOM,incar.NSW,incar.PREC,incar.SIGMA,kpoints,potcar_spec,incar.SYSTEM,incar.NELMIN,incar.NPAR,incar.LDAU,incar.LDAUJ,incar.LDAUL,incar.LDAUPRINT,incar.LDAUTYPE,incar.LDAUU,incar.LMAXMIX,incar.EDIFFG,date,generation_style,formula,n_elements,n_sites,volume,bandgap_pbe,spacegroup
mp-557577,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[4, 4, 1]]","[{'titel': 'PAW_PBE K_sv 06Sep2000', 'hash': '3e84f86d37f203a4fb01de36af57e430'}, {'titel': 'PAW_PBE Sc_sv 07Sep2000', 'hash': 'dc386f505ad0c43385a7715b4111cb75'}, {'titel': 'PAW_PBE Si 05Jan2001', 'hash': 'b2b0ea6feb62e7cde209616683b8f7f5'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,,,,,,,,,2013-09-30,Gamma,K3ScSi2O7,4,26,386.9139,3.6378,194
mp-557614,,Fast,0.0018,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[4, 4, 4]]","[{'titel': 'PAW_PBE Cd 06Sep2000', 'hash': '0506b2d0ac28d5fe2b5ced77a701aa86'}, {'titel': 'PAW_PBE P 17Jan2003', 'hash': '7dc3393307131ae67785a0cdacb61d5f'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,1.0,False,,,,,,,,2013-11-22,Monkhorst,Cd(PO3)2,3,36,497.053,3.7247,19
mp-557618,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.001, 0.001, 0.0, 0.0, 0.535, -0.002, -0.002, 0.098, 0.094, 0.094, 0.01, 0.01, 0.098, 0.006]",99,Accurate,0.05,"[[4, 3, 3]]","[{'titel': 'PAW_PBE Rb_sv 06Sep2000', 'hash': 'aadc1665275b2ae1eed0dcf93c95f9ce'}, {'titel': 'PAW_PBE Cu_pv 06Sep2000', 'hash': '2d718b6be91068094207c9e861e11a89'}, {'titel': 'PAW_PBE Si 05Jan2001', 'hash': 'b2b0ea6feb62e7cde209616683b8f7f5'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,,,,,,,,,2014-03-21,Gamma,Rb4CuSi2O7,4,14,271.3142,0.8405,2
mp-557631,,Fast,0.0014,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.05,"[[3, 3, 3]]","[{'titel': 'PAW_PBE Ag 06Sep2000', 'hash': 'e8ffa02fe3f3a51338ac1ac91ae968b9'}, {'titel': 'PAW_PBE As 06Sep2000', 'hash': '8005364db225a254e52cba350bedd032'}, {'titel': 'PAW_PBE Xe 07Sep2000', 'hash': '338472e581f58b41d37c002a5e22353b'}, {'titel': 'PAW_PBE F 08Apr2002', 'hash': '180141c33d032bfbfff30b3bea9d23dd'}]",,,,,,,,,,,,2014-02-21,Gamma,AgAs(XeF5)2,4,28,496.7072,1.4346,140
mp-557686,,Fast,0.0004,520.0,2,-5,,,11,Auto,False,"[0.6, 5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[6, 6, 6]]","[{'titel': 'PAW_PBE Zr_sv 07Sep2000', 'hash': '82a385450ff5e8ee48d715cb73e01170'}, {'titel': 'PAW_PBE V_pv 07Sep2000', 'hash': '7f1297a2e1d963e2a4d81b61f85e4ded'}, {'titel': 'PAW_PBE F 08Apr2002', 'hash': '180141c33d032bfbfff30b3bea9d23dd'}]",,,1.0,True,"[0, 0, 0]","[0, 2, 0]",,2,"[0, 3.25, 0]",4.0,,2013-06-20,Monkhorst,ZrVF6,3,8,142.9269,2.416,225
mp-557832,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[3, 2, 2]]","[{'titel': 'PAW_PBE K_sv 06Sep2000', 'hash': '3e84f86d37f203a4fb01de36af57e430'}, {'titel': 'PAW_PBE Cd 06Sep2000', 'hash': '0506b2d0ac28d5fe2b5ced77a701aa86'}, {'titel': 'PAW_PBE Au 06Sep2000', 'hash': 'a9182d436a13194b744640ac940ab9b0'}, {'titel': 'PAW_PBE S 17Jan2003', 'hash': 'd368db6899d8839859bbee4811a42a88'}]",,,,,,,,,,,,2013-10-11,Gamma,K2Cd(AuS)4,4,22,574.917,2.0601,72
mp-557856,,Fast,0.0008,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[6, 6, 4]]","[{'titel': 'PAW_PBE B 06Sep2000', 'hash': '18ed2875dfa6305324cec3d7d59273ae'}, {'titel': 'PAW_PBE Cl 17Jan2003', 'hash': '779b9901046c78fe51c5d80224642aeb'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}, {'titel': 'PAW_PBE F 08Apr2002', 'hash': '180141c33d032bfbfff30b3bea9d23dd'}]",,,1.0,False,,,,,,,,2013-10-12,Monkhorst,BCl(OF2)2,4,16,233.27,1.9708,9
mp-557865,,Fast,0.0009,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[4, 4, 4]]","[{'titel': 'PAW_PBE N 08Apr2002', 'hash': 'b98fd027ddebc67da4063ff2cabbc04b'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,1.0,False,,,,,,,,2014-03-21,Monkhorst,NO2,2,18,324.3419,2.8748,204
mp-558491,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[5, 5, 2]]","[{'titel': 'PAW_PBE Ba_sv 06Sep2000', 'hash': 'c0477913afb63dfae3439f3534fbf0ed'}, {'titel': 'PAW_PBE Al 04Jan2001', 'hash': 'a6fd9a46aec185f4ad2acd0cbe4ae2fa'}, {'titel': 'PAW_PBE B 06Sep2000', 'hash': '18ed2875dfa6305324cec3d7d59273ae'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}, {'titel': 'PAW_PBE F 08Apr2002', 'hash': '180141c33d032bfbfff30b3bea9d23dd'}]",,,,,,,,,,,,2013-09-30,Gamma,BaAlBO3F2,5,16,202.7969,6.0749,190
mp-558917,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[4, 4, 2]]","[{'titel': 'PAW_PBE Li_sv 23Jan2001', 'hash': '4799bab014a83a07c654d7196c8ecfa9'}, {'titel': 'PAW_PBE Mo_pv 08Apr2002', 'hash': '84e18fd84a98e3d7fa8f055952410df0'}, {'titel': 'PAW_PBE I 08Apr2002', 'hash': 'f4ff16a495dd361ff5824ee61b418bb0'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,True,"[0, 0, 0, 0]","[0, 2, 0, 0]",1.0,2,"[0, 4.38, 0, 0]",4.0,,2013-06-26,Gamma,LiMoIO6,4,18,260.2313,2.1826,4
mp-559450,,Fast,0.0001,520.0,1,-5,,,11,Auto,False,"[5, 5, 5, 5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[4, 4, 4]]","[{'titel': 'PAW_PBE Fe_pv 06Sep2000', 'hash': '5963411539032ec3298fa675a32c5e64'}, {'titel': 'PAW_PBE F 08Apr2002', 'hash': '180141c33d032bfbfff30b3bea9d23dd'}]",,,1.0,True,"[0, 0]","[2, 0]",,2,"[5.3, 0]",4.0,,2013-06-10,Monkhorst,FeF3,2,16,287.8768,3.1612,227
mp-559691,,Fast,0.0012,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[6, 4, 4]]","[{'titel': 'PAW_PBE Ca_sv 06Sep2000', 'hash': 'eb006721e214c04b3c13146e81b3a27d'}, {'titel': 'PAW_PBE Al 04Jan2001', 'hash': 'a6fd9a46aec185f4ad2acd0cbe4ae2fa'}, {'titel': 'PAW_PBE Si 05Jan2001', 'hash': 'b2b0ea6feb62e7cde209616683b8f7f5'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,1.0,False,,,,,,,,2013-09-27,Monkhorst,Ca2Al2SiO7,4,24,305.8775,4.3108,113
mp-559724,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[3, 2, 2]]","[{'titel': 'PAW_PBE Ta_pv 07Sep2000', 'hash': '1402ea7b7aff282d1bd8d844208ab299'}, {'titel': 'PAW_PBE S 17Jan2003', 'hash': 'd368db6899d8839859bbee4811a42a88'}, {'titel': 'PAW_PBE Br 06Sep2000', 'hash': '40f9594b4506684a69158c8975cfb9d6'}]",,,,,,,,,,,,2013-09-30,Gamma,Ta4S9Br8,3,21,684.5853,1.3014,107
mp-559760,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[6, 3, 2]]","[{'titel': 'PAW_PBE Sc_sv 07Sep2000', 'hash': 'dc386f505ad0c43385a7715b4111cb75'}, {'titel': 'PAW_PBE I 08Apr2002', 'hash': 'f4ff16a495dd361ff5824ee61b418bb0'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,,,,,,,,,2013-10-03,Gamma,ScIO,3,12,284.116,2.0147,12
mp-559931,,Fast,0.0004,520.0,2,-5,,,11,Auto,False,"[5, 5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[6, 6, 6]]","[{'titel': 'PAW_PBE V_pv 07Sep2000', 'hash': '7f1297a2e1d963e2a4d81b61f85e4ded'}, {'titel': 'PAW_PBE F 08Apr2002', 'hash': '180141c33d032bfbfff30b3bea9d23dd'}]",,,1.0,True,"[0, 0]","[2, 0]",,2,"[3.25, 0]",4.0,,2013-06-22,Monkhorst,VF3,2,8,110.8614,1.6357,167
mp-560203,,Fast,0.0014,520.0,2,-5,,,11,Auto,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[5, 2, 2]]","[{'titel': 'PAW_PBE Si 05Jan2001', 'hash': 'b2b0ea6feb62e7cde209616683b8f7f5'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,,,,,,,,-0.05,2013-12-28,Gamma,SiO2,2,36,456.2716,5.4814,60
mp-560394,,Fast,0.002,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[4, 4, 2]]","[{'titel': 'PAW_PBE As 06Sep2000', 'hash': '8005364db225a254e52cba350bedd032'}, {'titel': 'PAW_PBE Pb_d 06Sep2000', 'hash': '8a341c983db1c1cce3afb031df25c667'}, {'titel': 'PAW_PBE Cl 17Jan2003', 'hash': '779b9901046c78fe51c5d80224642aeb'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,1.0,False,,,,,,,,2013-10-12,Monkhorst,AsPbClO2,4,40,842.1052,3.542,19
mp-560641,,Fast,0.0018,520.0,2,-5,,,11,Auto,False,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",99,Accurate,0.2,"[[2, 2, 7]]","[{'titel': 'PAW_PBE Ba_sv 06Sep2000', 'hash': 'c0477913afb63dfae3439f3534fbf0ed'}, {'titel': 'PAW_PBE Cl 17Jan2003', 'hash': '779b9901046c78fe51c5d80224642aeb'}, {'titel': 'PAW_PBE F 08Apr2002', 'hash': '180141c33d032bfbfff30b3bea9d23dd'}]",,,1.0,False,,,,,,,,2013-10-12,Gamma,Ba12Cl5F19,3,36,765.7573,5.9805,189
mp-561190,True,Fast,0.0,700.0,2,-5,False,True,11,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",99,Accurate,0.05,"[[5, 2, 2]]","[{'titel': 'PAW_PBE Na_pv 05Jan2001', 'hash': 'c71d0ed99a871c91fccae9347860d8ba'}, {'titel': 'PAW_PBE Au 06Sep2000', 'hash': 'a9182d436a13194b744640ac940ab9b0'}, {'titel': 'PAW_PBE S 17Jan2003', 'hash': 'd368db6899d8839859bbee4811a42a88'}, {'titel': 'PAW_PBE O 08Apr2002', 'hash': '7a25bc5b9a5393f46600a4939d357982'}]",,,,,,,,,,,,2013-09-30,Gamma,NaAu(SO4)2,4,24,351.7053,1.7535,14
