material_id,formula,diel_ionic_pred_n0,diel_ionic_ale_n0,diel_ionic_target
mp-698669,Nd2(MoO4)3,9.9569,0.5484,0.0
mp-720494,K4TeP4(HO2)10,3.9775,0.1526,0.0
mp-721013,ZnGaP2H4NO8,4.1165,0.4828,0.0
mp-722267,Na5H7(Se2O9)2,4.862,0.2104,0.0
mp-722941,CaZn2H12(BrO)6,4.6736,0.2721,0.0
mp-738686,SbH24C6(NCl2)3,1.4661,0.1547,0.0
mp-745012,Ni2P2O7,4.7899,0.9723,0.0
mp-745166,Sr2Fe2H2OF10,4.6361,0.1703,0.0
mp-753025,LiMnF3,5.1911,0.5135,0.0
mp-753164,YbTiO3,27.6973,1.4409,0.0
mp-753610,BaCaI4,5.6127,0.1939,0.0
mp-753868,SbOF,11.4188,0.7118,0.0
mp-754134,HfZrO4,24.4211,1.7453,0.0
mp-754159,Na2Mn(SO4)2,4.3656,0.2879,0.0
mp-754416,Li4Mn(BO3)2,6.4349,0.2974,0.0
mp-754662,LiFeF4,7.5281,0.3141,0.0
mp-754701,CaTiO3,27.0673,1.1713,0.0
mp-754855,CaAsH5O6,4.87,0.4014,0.0
mp-755534,Mg3WO6,9.3867,0.9388,0.0
mp-755808,Li2MnP2O7,5.6448,0.2398,0.0
mp-755968,Na5LiFe2P2(CO7)2,5.0599,0.2847,0.0
mp-756130,LiMnF3,4.912,0.273,0.0
mp-756333,LiFe2P2HO8,9.1093,3.1265,0.0
mp-756499,Li3MnPCO7,4.1473,0.4422,0.0
mp-756544,LiLaO2,15.0771,1.006,0.0
mp-756550,TmAsO4,9.2237,0.2982,0.0
mp-756585,Sr3W2O9,9.9292,0.3638,0.0
mp-756725,Ba2CaI6,7.5085,0.2558,0.0
mp-757144,Rb2H8O5,5.5295,0.5104,0.0
mp-757640,Li2Ni(PO3)4,6.3502,2.0107,0.0
mp-758043,LiNiPO4,4.9154,0.5437,0.0
mp-758172,Li4Ni3(OF3)2,6.0693,0.3692,0.0
mp-758429,LiP4WO12,3.698,0.352,0.0
mp-758460,LiP2WO8,4.6875,0.3666,0.0
mp-758479,LiP2WO8,4.6875,0.3666,0.0
mp-758555,LiFe(PO3)3,3.2335,0.4101,0.0
mp-758921,LiFePO4,7.1718,0.612,0.0
mp-759227,Li3Sb2(PO4)3,5.3639,0.355,0.0
mp-759290,Li3Bi2(PO4)3,7.0532,0.5449,0.0
mp-759361,FeP4O11,7.5189,1.0346,0.0
mp-759784,Li2Bi2P2O9,17.7568,3.3709,0.0
mp-760629,LiBiP2O7,8.1957,1.1352,0.0
mp-760655,Li3Bi(PO4)2,17.2046,0.9695,0.0
mp-761166,LiFeF3,7.6677,0.9705,0.0
mp-761683,Na4TiO4,5.0044,0.2647,0.0
mp-762044,Li3Sb2(PO4)3,6.3609,0.4269,0.0
mp-762082,ThH10N4O17,4.5754,0.3367,0.0
mp-762236,Al3CrO6,5.7119,0.3046,0.0
mp-762988,LiMnF3,6.3757,0.4167,0.0
mp-763104,Li2MnF4,5.9908,0.3684,0.0
mp-7644,LuAsO4,7.3266,0.2884,0.0
mp-765474,Li2Ni3(P2O7)2,6.7243,0.8668,0.0
mp-765634,LiFePO4,4.7119,0.3815,0.0
mp-766303,Ba2Ca7I18,5.4307,0.2163,0.0
mp-766313,BaCa2I6,6.6957,0.216,0.0
mp-766351,Ba2CaI6,5.4676,0.2489,0.0
mp-766376,Li4Mn3Fe(PO4)4,5.8594,0.6052,0.0
mp-766448,NaSnPHO4F,6.4378,0.4128,0.0
mp-766539,Li12FeNi3P4(CO7)4,10.37,1.9555,0.0
mp-766616,Li3MnPCO7,3.7361,0.3701,0.0
mp-766818,Li3FePCO7,5.28,0.4819,0.0
mp-767063,Sn(PO3)2,8.0997,0.8307,0.0
mp-768517,Tm2GeO5,11.6867,0.4123,0.0
mp-768590,Li2Ni2(SO4)3,5.0171,0.5097,0.0
mp-768628,Li5Mn2(PO4)3,6.2935,0.7324,0.0
mp-768734,Sr2CaI6,5.8492,0.2355,0.0
mp-768756,Li2Bi(BO2)5,4.8179,0.2463,0.0
mp-768776,LiBiB2O5,9.2809,1.338,0.0
mp-768938,Na5LiFe2P2(CO7)2,5.1406,0.2694,0.0
mp-769394,Ba4Ta2O9,37.6424,1.6772,0.0
mp-769409,Y4Ga2O9,16.1086,0.8072,0.0
mp-769411,Li6B3SbO9,4.7884,0.2375,0.0
mp-769481,Y4Ga2O9,16.1086,0.8072,0.0
mp-771040,Mg(IO3)2,5.8247,0.3657,0.0
mp-771256,Sr3(AsO4)2,8.347,0.4881,0.0
mp-771642,Sr2CaI6,5.8492,0.2355,0.0
mp-771771,Ta2PbO6,58.3903,3.9177,0.0
mp-771918,Li2MnPO4F,4.7161,0.4047,0.0
mp-771966,Sm2WO6,11.78,0.6638,0.0
mp-771977,TmAsO4,7.0434,0.2618,0.0
mp-772064,BaLaCl5,7.465,0.3463,0.0
mp-772156,ErAsO4,7.1721,0.2643,0.0
mp-772234,NaLi2MnPCO7,6.8406,0.5064,0.0
mp-772236,Na3Li3Mn2P2(CO7)2,6.1135,0.4118,0.0
mp-772294,Na5LiFe2P2(CO7)2,4.2451,0.478,0.0
mp-772307,NaLi5Mn2P2(CO7)2,7.1696,0.5788,0.0
mp-772444,NaLi5Mn2P2(CO7)2,5.8864,1.2891,0.0
mp-772515,NaLi5Mn2P2(CO7)2,7.1696,0.5788,0.0
mp-772536,Na5LiFe2P2(CO7)2,6.1497,0.8463,0.0
mp-772558,NaLi2MnPCO7,6.8406,0.5064,0.0
mp-772618,NaLi2MnPCO7,6.8406,0.5064,0.0
mp-772634,NaLi2MnPCO7,6.8406,0.5064,0.0
mp-772637,Na3Li3Mn2P2(CO7)2,6.1135,0.4118,0.0
mp-772651,NaLi2MnPCO7,6.8406,0.5064,0.0
mp-772812,Lu2GeO5,11.9135,0.4716,0.0
mp-772938,Li2Ta4O11,28.0084,1.791,0.0
mp-773011,Dy2Ge2O7,9.3473,0.3552,0.0
mp-773725,NaLi5Mn2P2(CO7)2,7.1696,0.5788,0.0
mp-774240,Na3Li3Mn2P2(CO7)2,6.135,0.4152,0.0
mp-774616,H5C3N5O,3.0916,0.4445,0.0
mp-775764,Li2FeF5,7.9346,0.4161,0.0
mp-775848,LiNiPO4,4.6952,0.2382,0.0
mp-775907,Y2O3,16.4258,0.5692,0.0
mp-775980,ZrO2,23.863,0.7239,0.0
mp-776077,LiFeF3,6.7692,0.6488,0.0
mp-776094,LiFeF4,7.4684,0.4436,0.0
mp-776410,Mg(NO3)2,3.8846,2.4518,0.0
mp-776427,ZrO2,13.8314,0.5752,0.0
mp-7765,Ba3SiO5,21.3958,0.9719,0.0
mp-776715,Li3Fe2F7,6.6549,0.614,0.0
mp-777457,Li2FeF4,6.2154,0.6065,0.0
mp-777471,Li2FeF4,5.8636,0.3168,0.0
mp-777665,Li2FeF4,9.8116,0.7149,0.0
mp-777875,LiFeF4,6.4712,0.2574,0.0
mp-777898,LiFeF4,6.1881,0.3458,0.0
mp-778046,LiFeP2H5O9,4.6436,0.2135,0.0
mp-778800,LiMnF3,5.8445,0.5067,0.0
mp-779003,LiFeP2H5O9,3.5359,0.2998,0.0
mp-779055,Li4Mn3P4(HO8)2,4.0709,0.2964,0.0
mp-779906,Ca3WO6,13.9202,0.6317,0.0
mp-8248,Rb2TeO3,6.2513,0.2687,0.0
mp-849283,Li2FeF4,5.8904,0.8073,0.0
mp-849356,Li4Mn3Fe(PO4)4,7.2339,0.4711,0.0
mp-849442,Li2Mn(Si2O5)2,4.0801,0.5795,0.0
mp-850277,SrCaI4,5.9205,0.1994,0.0
mp-8614,K3NdSi2O7,4.5659,0.2154,0.0
mp-861607,KNaNdTaO5,15.131,0.9512,0.0
mp-861957,KNaSmTaO5,15.0321,0.9173,0.0
mp-863289,NaAl6Fe3Si6B3H3O30F,3.1771,0.3054,0.0
mp-863658,PmCl3,8.7588,0.2916,0.0
mp-867184,K2TeH6SeO10,4.6799,0.2103,0.0
mp-867546,LiNi3P3O11,4.4977,0.8519,0.0
mp-867572,LiNi(PO3)3,5.6769,4.7416,0.0
mp-867589,LiMnPO4,4.0724,0.3221,0.0
mp-867875,SmCl3,9.0879,0.3914,0.0
mp-8696,K3Na(SeO4)2,5.3608,0.3012,0.0
mp-8926,Li3BN2,7.2665,0.5606,0.0
mp-974724,ReClO3,3.8657,0.2232,0.0
mp-9784,BaBAsO5,7.3495,0.3563,0.0
mp-998761,TlNiF3,27.0111,0.7702,0.0
mvc-10081,CaFe2(PO4)2,5.9216,0.3383,0.0
mvc-1065,ZnSnP2O7,6.854,0.5151,0.0
mvc-1726,ZnSn(PO3)4,6.0981,0.5013,0.0
mvc-2825,SrCaSn(PO4)2,8.269,0.3455,0.0
mvc-7472,CaTaBiO5,29.7373,1.8809,0.0
mp-1019713,Cs4Si3O8,4.5446,0.1733,0.0
mp-1021510,LiGe2(PO4)3,5.0095,0.5319,0.0
mp-1035917,NaYMg14O16,9.3204,0.5466,0.0
mp-1037601,BaMg30ZnO32,10.0317,0.604,0.0
mp-1037951,CaMg30CdO32,10.1843,0.6477,0.0
mp-10444,Ca2Al2O5,10.6352,0.4081,0.0
mp-1068742,SrZrO3,20.1168,1.1244,0.0
mp-1077866,BaZnBO3F,7.3503,0.3306,0.0
mp-1080080,LaAlO3,23.7979,1.2037,0.0
mp-1096960,CsY(MoO4)2,10.5559,0.4379,0.0
mp-1101265,TmAlO3,17.2094,1.0491,0.0
mp-1101358,Sr2CaI6,5.2458,0.2472,0.0
mp-1103683,TmWClO4,11.4051,0.4583,0.0
mp-1106073,BiH(SeO3)2,12.8965,0.7681,0.0
mp-1111576,K2TlInF6,8.4092,0.5272,0.0
mp-1111986,K2LuAgCl6,12.8846,0.6314,0.0
mp-1112000,Cs2ScTlCl6,9.7168,0.5304,0.0
mp-1112098,K2DyAgCl6,12.6759,0.5628,0.0
mp-1112179,K2ScInF6,9.9058,0.6617,0.0
mp-1112443,K2TmAgCl6,12.3921,0.5591,0.0
mp-1112446,K2TbAgCl6,12.8124,0.5521,0.0
mp-1112473,K2ErAgCl6,12.7312,0.6251,0.0
mp-1112980,Cs3BiBr6,9.6138,0.5138,0.0
mp-1113024,Cs2LiBiCl6,16.0824,1.4193,0.0
mp-1113510,Cs3GaCl6,6.7469,0.2228,0.0
mp-1113585,Cs2LaAgCl6,9.1382,0.522,0.0
mp-1113680,Rb2PrAgCl6,10.7377,0.4018,0.0
mp-1114562,Rb2LiBiCl6,18.4299,4.0634,0.0
mp-1173207,Sr5Fe3F19,5.96,0.3323,0.0
mp-1173387,PbWO4,20.4137,5.2245,0.0
mp-1173723,Na3La5Cl18,7.315,0.2896,0.0
mp-1176343,Na5LiFe2P2(CO7)2,5.1926,0.2717,0.0
mp-1176630,LiMnF3,7.716,0.4685,0.0
mp-1176693,LiFeF4,6.2137,0.2872,0.0
mp-1176709,LiFeF3,5.6526,0.3557,0.0
mp-1177120,Li5Mn2(PO4)3,6.2935,0.7324,0.0
mp-1177304,Li4Si2NiO7,4.3991,0.4498,0.0
mp-1177450,Li4Cr(PO4)2,4.8659,0.3524,0.0
mp-1177921,Li2MnF4,4.7472,0.3011,0.0
mp-1178509,BaSr2I6,4.9527,0.1896,0.0
mp-1178528,BaSrI4,6.2938,0.2386,0.0
mp-1179416,Sr(H8O5)2,5.6241,2.5945,0.0
mp-1182137,BaO2,11.4707,0.5925,0.0
mp-1188115,Cs3ZnBr5,7.5739,0.2596,0.0
mp-1189365,As2O3,2.4619,0.2859,0.0
mp-1190545,Ba2MgGe2O7,6.8516,0.3702,0.0
mp-1191022,CsY(MoO4)2,10.0256,0.4606,0.0
mp-1191513,Na3Sc(BO3)2,6.6644,0.2966,0.0
mp-1192489,Rb2ZnBr4,7.3702,0.3167,0.0
mp-1192509,Cs2Th(AsO4)2,6.6983,0.2946,0.0
mp-1193172,Li2Mn(SO4)2,4.513,0.329,0.0
mp-1193827,BaEr2O4,21.8697,1.3637,0.0
mp-1194514,Ba4Zn4B14Pb2O31,6.9276,0.3996,0.0
mp-1194649,RbNa2Mn3P4ClO14,4.575,0.168,0.0
mp-1194715,As2O3,2.8496,0.3593,0.0
mp-1194740,LiSc(GeO3)2,6.8025,0.3494,0.0
mp-1194797,Na4H6Se2O11,3.8238,0.1833,0.0
mp-1194798,Sc2Se3O10,7.1099,0.3443,0.0
mp-1195124,Ba5Zn2B4(O6F)2,8.4008,0.4443,0.0
mp-1195130,BaSn(HO)6,5.7445,0.4291,0.0
mp-1195475,K3SmSi2O7,4.5552,0.2178,0.0
mp-1195528,Rb2Th(MoO4)3,6.9437,0.2178,0.0
mp-1195555,K5Mo4O14F,6.2018,0.2504,0.0
mp-1195628,CsK2Mn3P4ClO14,4.3374,0.1283,0.0
mp-1195682,Th(As4O9)2,7.6827,0.6784,0.0
mp-1195770,LiZr2(AsO4)3,10.581,0.4083,0.0
mp-1196327,Ho2(MoO4)3,16.9065,0.6853,0.0
mp-1196677,CsOsC3(ClO)3,2.5602,0.1553,0.0
mp-1196881,Li2TeWO6,5.2695,0.3148,0.0
mp-1197417,BaLa2Sc2O7,22.7908,1.0432,0.0
mp-1197584,CsH3(SeO4)2,4.1564,0.1565,0.0
mp-1197762,Na2Y3Te4(ClO4)3,9.37,0.5615,0.0
mp-1197980,CrPb2F7,19.6863,1.0233,0.0
mp-1198818,La3Mo4O16F,10.6172,0.3954,0.0
mp-1199676,InH10N3O14,3.2454,0.5639,0.0
mp-1200255,Zn4P3H7(NO6)2,4.3559,0.3742,0.0
mp-1200592,CsThMo2ClO8,9.6549,0.3421,0.0
mp-1201146,H6CSN2O,3.5041,0.2519,0.0
mp-1201441,CrP2H15O14,4.6279,0.9355,0.0
mp-1201525,Na2MoH2O3F4,5.6675,0.2737,0.0
mp-1202063,K2NiH12(SeO7)2,4.5869,0.1935,0.0
mp-1202169,NaPr3Ge4O13,8.961,0.3496,0.0
mp-1202709,K2SnH2Cl4O,4.5199,0.1897,0.0
mp-1204018,ZnH8C2S2(IN2)2,2.9878,0.2378,0.0
mp-1205913,Ba2FeF6,11.145,0.4622,0.0
mp-1206154,Rb3FeF6,7.0082,0.4204,0.0
mp-1206562,NaTl3F6,14.4347,0.9903,0.0
mp-1206621,KYbI3,4.9298,0.2592,0.0
mp-1208164,Tl2SbF5,14.4215,0.7621,0.0
mp-1208925,SmAlGe2O7,6.7347,0.2555,0.0
mp-1208995,ScTl3F6,31.0691,1.0164,0.0
mp-1209221,RbSr2I5,4.6657,0.2987,0.0
mp-1209254,RbY(MoO4)2,9.727,0.3841,0.0
mp-1209371,RbDy(MoO4)2,10.127,0.3769,0.0
mp-1209387,Rb5In(MoO4)4,7.0136,0.4076,0.0
mp-1209460,Rb2Mo(OF2)2,7.0933,0.4264,0.0
mp-1209581,Rb3SbF6,8.0746,0.3283,0.0
mp-1209584,Rb2Th(NO3)6,4.6083,0.2784,0.0
mp-1209629,RbHo(MoO4)2,10.2486,0.3763,0.0
mp-1209807,Pr2(MoO4)3,12.3849,0.6587,0.0
mp-1210008,Pr2(MoO4)3,19.8238,0.8156,0.0
mp-1211004,LiSm(WO4)2,14.7364,0.5141,0.0
mp-1211409,KTb(MoO4)2,9.8853,0.3753,0.0
mp-1211448,KSr2I5,5.1046,0.276,0.0
mp-1211523,KSm(MoO4)2,10.4287,0.4025,0.0
mp-1211941,K2TiZnO4,8.6392,0.8956,0.0
mp-1212770,HC9N10Cl7,0.3821,0.3401,0.0
mp-1213060,DyAlGe2O7,6.6625,0.2437,0.0
mp-1213082,ErGaO3,17.925,0.929,0.0
mp-1213184,CsSm(MoO4)2,11.9358,0.6849,0.0
mp-1213293,CsTb(MoO4)2,10.8518,0.4848,0.0
mp-1213306,CsSm(MoO4)2,9.3251,0.3678,0.0
mp-1213354,CsEr(MoO4)2,9.8568,0.4507,0.0
mp-1213413,CsHo(MoO4)2,10.5823,0.4485,0.0
mp-1214554,Ba6Sm2Ga4O15,17.6007,0.8886,0.0
mp-1214555,Ba6Nd2Ga4O15,17.7902,0.8888,0.0
mp-1214591,Ba6Pr2Ga4O15,18.0259,0.9183,0.0
mp-1214722,Ba2Fe2ClF7,10.6036,0.7897,0.0
mp-1214877,AlNi2BO5,6.0226,0.302,0.0
mp-1218207,SrLaScO4,17.106,0.9994,0.0
mp-1218394,Sr3Be2B5HO13,6.3532,0.2438,0.0
mp-1218436,SrAlSi5N7O2,9.8357,0.7953,0.0
mp-1218509,SrCaLaSbO6,17.9134,0.8193,0.0
mp-1218517,Sr4Al6MoO16,17.9662,3.4549,0.0
mp-1218648,Sr6Al7ClO16,8.2411,0.615,0.0
mp-12194,K2Zn2(MoO4)3,15.9973,2.876,0.0
mp-1220031,Pr2(MoO4)3,9.7131,0.4947,0.0
mp-1220772,NaZrScO4,30.7535,2.9532,0.0
mp-1221029,NaPr9(Ge3O13)2,24.381,2.4809,0.0
mp-1221045,NaNd9(Ge3O13)2,21.2164,2.0641,0.0
mp-1221800,Na2Mg3(MoO4)4,12.0744,1.7401,0.0
mp-1222355,LiNdO2,10.721,0.617,0.0
mp-1222576,Mn3Al4FeP4(H4O7)4,3.8796,0.2555,0.0
mp-1223092,La3NdZr4O14,46.2155,5.8754,0.0
mp-1223112,La3Al2Ga3SnO14,14.5821,0.8339,0.0
mp-1223173,Li3H4IN2,4.9224,0.1924,0.0
mp-1223321,KTaSi2O7,8.5381,0.7459,0.0
mp-1223326,La3Mg2TaO9,39.1354,1.4937,0.0
mp-1223355,KRb2CO3F,7.5011,0.3857,0.0
mp-1223417,La2(MoO4)3,9.7222,0.537,0.0
mp-1223558,KH8WN2(OF)3,5.2904,0.257,0.0
mp-1224058,Ho3SOF5,10.3601,0.8061,0.0
mp-1224126,K2AlSn(PO4)3,3.2066,0.2475,0.0
mp-1225346,Dy3SOF5,9.788,0.7497,0.0
mp-1227107,CaGaBiB2O7,9.3417,0.4662,0.0
mp-1227496,Ca2GdTaO6,26.9468,1.5235,0.0
mp-1227956,BaSrLa4Be2O10,20.394,0.9864,0.0
mp-1228119,BaPb3(NO3)8,4.1831,0.2954,0.0
mp-1228181,Ba3Be2B5HO13,6.7252,0.2935,0.0
mp-1228581,Ba4Na2W2O11,21.7373,1.2534,0.0
mp-1244597,MgTaBiO5,40.9928,3.6597,0.0
mp-1273461,Li4Si2NiO7,3.5891,0.4025,0.0
mp-1273649,FePH6NO5,4.2043,0.2568,0.0
mp-1287635,NaFe2P2HO8,6.4674,0.4613,0.0
mp-1288691,FePH6NO5,3.6873,0.2886,0.0
mp-12944,HoAsO4,6.9844,0.2539,0.0
mp-1297951,Al2NiO4,12.0294,0.9496,0.0
mp-13056,Ba2LaTaO6,31.4984,1.3575,0.0
mp-1310582,NaFeH4SO6F,4.799,0.207,0.0
mp-13182,Li2TiGeO5,15.27,0.7034,0.0
mp-13792,KTaP4O13,6.1997,0.701,0.0
mp-13798,K2NaTlF6,9.7254,0.5198,0.0
mp-14052,Ca3In2(SiO4)3,5.9953,0.2357,0.0
mp-14152,SmNbO4,17.7477,1.1856,0.0
mp-14292,Ba2NdSbO6,19.5632,0.8881,0.0
mp-14526,Na4Hf2(GeO4)3,7.7097,0.4345,0.0
mp-1517990,BaSrLaSbO6,12.509,0.3919,0.0
mp-1518170,Sr2LaSbO6,27.3003,0.9226,0.0
mp-1519132,SrCaHfSnO6,5.4058,0.2611,0.0
mp-1519366,BaSrPrSbO6,16.839,0.6485,0.0
mp-1520046,BaCaHfSnO6,5.8302,0.2703,0.0
mp-1521617,Ba2PrSbO6,23.8232,0.8804,0.0
mp-1522133,BaSrNdSbO6,16.3644,0.6879,0.0
mp-1522804,BaSrSmSbO6,17.2952,0.7563,0.0
mp-1523339,BaSrGdSbO6,17.3109,0.7848,0.0
mp-15577,Pr4Ga2O9,20.0923,1.0293,0.0
mp-1569484,CaMnP2O7,7.3173,0.4641,0.0
mp-1575580,K3FePCO7,5.2171,0.2395,0.0
mp-16705,Pr2O3,17.5537,1.0274,0.0
mp-16799,K3NdV2O8,8.12,0.349,0.0
mp-16872,RbLi2Ga2(BO3)3,4.7123,0.2101,0.0
mp-16927,NaTbGeO4,8.9715,0.621,0.0
mp-17101,CaNb2O6,35.5366,2.3899,0.0
mp-17394,NaYGeO4,8.571,0.5697,0.0
mp-17487,NaErGeO4,9.0684,0.5591,0.0
mp-17850,K3NaTh2O6,13.407,0.4086,0.0
mp-18203,KGe2(PO4)3,4.4987,0.2776,0.0
mp-18334,NaHoGeO4,8.8859,0.5785,0.0
mp-18433,NdTaO4,27.751,1.488,0.0
mp-18629,NaTmGeO4,8.4922,0.4925,0.0
mp-18903,Sr2CdWO6,20.0284,1.1458,0.0
mp-18932,LiPr(WO4)2,14.3342,0.5608,0.0
mp-18997,LiMnPO4,6.1506,0.2872,0.0
mp-19165,BaFe(Si2O5)2,4.6273,0.2304,0.0
mp-19209,LiAl(MoO4)2,13.1949,1.2222,0.0
mp-20507,PbSO3,27.2766,1.4482,0.0
mp-20820,Pb(NO3)2,5.8878,0.3892,0.0
mp-22325,P2Pb2O7,14.3301,0.7519,0.0
mp-22410,PbWO4,29.0448,1.4913,0.0
mp-22663,Rb2LiFeF6,5.7263,0.2051,0.0
mp-23117,La3W(ClO2)3,8.1858,0.284,0.0
mp-23897,Rb3H(SeO4)2,4.3228,0.1783,0.0
mp-23930,H4CSN2,3.9019,0.2851,0.0
mp-24090,BaH4(IO)2,4.8956,0.2562,0.0
mp-24141,CsHSeO4,4.7939,0.1701,0.0
mp-24510,BaH2I2O7,6.0936,0.3549,0.0
mp-24759,ZnH20Se2(NO7)2,4.984,1.651,0.0
mp-26791,LiFePO4,3.2889,0.3981,0.0
mp-26921,Li2Ni5(PO4)4,6.0898,0.5077,0.0
mp-26927,LiMn2P3O10,3.9846,0.2287,0.0
mp-27245,BSBr,1.0499,0.2363,0.0
mp-27407,Ca12Be17O29,5.1417,0.2384,0.0
mp-27599,KIn2F7,5.3394,0.3825,0.0
mp-27604,MgMo2O7,8.2977,1.5178,0.0
mp-28202,K3NO4,4.6355,0.2902,0.0
mp-28559,Na6Be8O11,4.6037,0.1577,0.0
mp-28658,Na2CdCl4,4.9148,0.3482,0.0
mp-30146,CaSn2F6,18.6489,1.361,0.0
mp-30989,Sn(NO3)4,3.0992,0.9765,0.0
mp-31112,Tb3GaO6,10.9885,0.2768,0.0
mp-31320,Nd(C2N3)3,6.5853,0.4483,0.0
mp-3142,Ca(NO3)2,4.0746,0.3373,0.0
mp-3248,TbAsO4,6.6922,0.2501,0.0
mp-38008,Li2CdCl4,4.6343,0.2105,0.0
mp-39511,LiCaTa2O6F,48.8139,21.9901,0.0
mp-3963,K2CO3,4.9197,0.2445,0.0
mp-41109,Ca3Er3Ge2BO13,11.2235,0.5429,0.0
mp-4396,Ba(NO3)2,4.4999,0.2914,0.0
mp-4618,Rb2SeO4,5.3882,0.1731,0.0
mp-4759,ZrTe3O8,8.1471,0.4168,0.0
mp-510730,K2FeH12(SO7)2,4.4646,0.1761,0.0
mp-5226,K2SeO4,6.0432,0.2026,0.0
mp-540626,NiH8(IO5)2,4.9268,0.2216,0.0
mp-541285,Th(TeO3)2,9.9972,0.3787,0.0
mp-541954,Fe2P2H4O9,5.3158,0.3276,0.0
mp-542331,Zn2P2O7,5.3057,0.318,0.0
mp-542813,K2BeH4(SeO5)2,4.0579,0.2023,0.0
mp-542976,SrFe2(PO4)2,6.0422,0.382,0.0
mp-551741,Zn2P2O7,7.5551,0.4023,0.0
mp-554072,K2CO3,6.0763,0.2783,0.0
mp-554101,LiIn(MoO4)2,26.2434,14.3237,0.0
mp-554446,Li2NiPO4F,5.6899,0.3754,0.0
mp-554901,Ga2Mo(SeO5)2,7.3028,0.3658,0.0
mp-555159,Pr2O3,14.3917,0.5892,0.0
mp-555257,Mg2BiPO6,9.2146,0.4441,0.0
mp-555279,BSBr,1.0499,0.2363,0.0
mp-555537,Na3ErV2O8,13.5514,1.1173,0.0
mp-555747,Lu2WO6,13.2548,0.5318,0.0
mp-555904,NaSmGeO4,9.5987,0.5617,0.0
mp-556026,VOF3,3.4778,0.2571,0.0
mp-556039,Na3Y(BO3)2,5.8325,0.2787,0.0
mp-556145,NaAsO2,6.0852,0.1972,0.0
mp-556362,BiSeClO3,28.0147,1.32,0.0
mp-556638,K2Th(MoO4)3,7.212,0.234,0.0
mp-557080,SiH17S3N5,2.6119,0.2952,0.0
mp-557130,Zn2TeCl2O3,5.1191,0.2748,0.0
mp-557543,K3LuSi2O7,6.8763,0.3007,0.0
mp-557713,Ba2LaTaO6,38.051,2.3069,0.0
mp-557717,Li3Nd3(WO6)2,6.3121,0.2936,0.0
mp-558039,Sr2HoSbO6,14.4582,0.5244,0.0
mp-558128,KNd2NbO6,18.3094,0.9823,0.0
mp-558170,Rb3PO4,5.9122,0.1798,0.0
mp-558362,CaMgGeO4,9.8736,0.6333,0.0
mp-558580,Na2Zn(SiO3)2,4.4949,0.2616,0.0
mp-558660,Mg2BiPO6,8.0965,0.4243,0.0
mp-558666,KVOF4,5.6843,0.2326,0.0
mp-559085,Y2WO6,13.3399,0.3669,0.0
mp-559204,H3CS,2.437,0.2266,0.0
mp-559208,SrTiSi2O7,15.9748,1.0895,0.0
mp-559364,SrBi2(B2O5)2,8.2284,0.4632,0.0
mp-559903,NaLa(SeO3)2,8.2718,0.4126,0.0
mp-560010,Rb2Ga2B2O7,4.8578,0.1912,0.0
mp-560630,NdTl(MoO4)2,9.7216,0.6278,0.0
mp-560647,Ca2GeO4,15.0655,0.7772,0.0
mp-561072,Sr2DySbO6,14.4221,0.5058,0.0
mp-561158,Na4Zr(MoO4)4,8.3469,0.4464,0.0
mp-561254,NaLi3GeO4,6.1983,0.3099,0.0
mp-561474,K3LiSiO4,5.5548,0.2174,0.0
mp-5632,DyAsO4,6.8421,0.2524,0.0
mp-567763,Pr(C2N3)3,6.8977,0.4891,0.0
mp-568796,RbYbI3,4.4593,0.2673,0.0
mp-570168,Rb2ZnBr4,6.5763,0.2941,0.0
mp-581639,Mg2BN2Cl,6.2339,0.1999,0.0
mp-584134,LiBiP2O7,7.6314,0.5729,0.0
mp-601268,FePH5CO4,2.7198,0.2686,0.0
mp-6016,NdAlGe2O7,6.9248,0.2793,0.0
mp-6037,Ba2SmSbO6,18.8206,0.8009,0.0
mp-605486,ScTl(MoO4)2,28.8353,1.259,0.0
mp-605771,TlIn(MoO4)2,24.9116,1.3405,0.0
mp-607267,KPb2Cl5,27.3439,1.7075,0.0
mp-6172,Al2Fe3(SiO4)3,5.1448,0.3209,0.0
mp-622203,BaMnGaF7,5.768,0.2738,0.0
mp-6240,LiIn(SiO3)2,5.1136,0.2407,0.0
mp-625861,H7NO6,3.4532,3.5908,0.0
mp-626225,Ca(H8O5)2,4.0585,0.483,0.0
mp-626291,Ca(H8O5)2,5.3193,1.9925,0.0
mp-626308,Ca(H8O5)2,5.3193,1.9925,0.0
mp-626337,Sr(H8O5)2,5.6241,2.5945,0.0
mp-626563,Ca(H8O5)2,5.3193,1.9925,0.0
mp-650228,KIn(MoO4)2,11.0104,1.2514,0.0
mp-6712,NaLuGeO4,8.9292,0.4444,0.0
mp-683949,AlP3(NCl3)3,1.9404,0.1897,0.0
mp-684090,LiSbP2O7,5.0269,0.4409,0.0
mp-684493,LiSn2P3O10,10.0711,0.9311,0.0
mp-693132,ZnGaP2H4NO8,4.0865,0.3062,0.0
mp-695571,Na5Ca6Nd5Zr16O48,31.7667,1.9161,0.0
mp-695829,RbHSeO4,4.9333,0.1914,0.0
mp-696794,RbHSeO4,4.6972,0.2033,0.0
mp-697121,MgZn2H12(BrO)6,3.1273,0.2106,0.0
mp-6978,RbHoO2,14.9143,0.5697,0.0
