material_id,formula,diel_total_pred_n0,diel_total_ale_n0,diel_total_target
mp-1180966,La2P3H7O11,9.1002,0.4555,0.0
mp-1182019,H2O,5.1895,0.4114,0.0
mp-1182923,Al2O3,6.2307,0.6059,0.0
mp-1182999,Al2(WO4)3,15.8669,0.7712,0.0
mp-1183981,Cs2MoO4,8.6265,0.4741,0.0
mp-1190477,KLi(C2N3)2,10.9114,0.8945,0.0
mp-1191141,SrLi2SiO4,9.4524,0.3451,0.0
mp-1191459,KZn(BO2)3,7.263,0.2728,0.0
mp-1191606,CsHCO3,6.1371,0.3313,0.0
mp-1193289,AsH2SNF10,3.7255,0.3495,0.0
mp-1193656,Cs2WO4,9.4726,0.934,0.0
mp-1193851,Rb2MoO4,7.9207,0.4084,0.0
mp-1193964,Ca2Mg(CO3)3,13.4167,1.1501,0.0
mp-1194067,NaNiH4SO6F,7.5,0.5026,0.0
mp-1194272,ZrF4,10.149,0.6219,0.0
mp-1194312,Cs2MoO4,8.6265,0.4741,0.0
mp-1194610,K4Mg(WO4)3,9.071,0.3578,0.0
mp-1194675,HfH8(SO6)2,6.6557,0.4294,0.0
mp-1194849,Na3MoO4F,8.3487,0.2909,0.0
mp-1195041,YB3H15N,6.1357,0.3654,0.0
mp-1195058,Ba3NaSm3(Si3O10)2,10.8766,0.3777,0.0
mp-1195158,CaAl2Si3O10,7.6475,0.6194,0.0
mp-1195360,TmH9C5(NO4)2,8.7065,0.5873,0.0
mp-1195419,NaMg2HSe2O7,9.4448,0.4188,0.0
mp-1195571,Cs2Mg2(WO4)3,7.3812,1.3147,0.0
mp-1195678,BaC2(NO)2,10.2175,0.2788,0.0
mp-1196002,MgSiO3,5.6873,0.4546,0.0
mp-1196816,K5In3F14,8.1403,0.4328,0.0
mp-1197137,Nd2Ge(BO4)2,12.0495,0.4192,0.0
mp-1197219,KDyP2H4O9,7.4613,0.4217,0.0
mp-1197223,Na4ZnP4H16C2(NO8)2,6.5706,0.3502,0.0
mp-1197363,ZnH8SO8,6.906,0.3037,0.0
mp-1197405,Ca3GeH12S2O17,8.0604,0.7794,0.0
mp-1197484,H2SO5,4.7259,0.3723,0.0
mp-1197534,CaB2H13N3,6.9209,0.4034,0.0
mp-1197612,NdH3CSO7,8.5589,0.4478,0.0
mp-1197780,KMnBP2H2O9,6.1502,0.4279,0.0
mp-1198049,Li6Nd(BO3)3,7.584,0.3644,0.0
mp-1198425,GaBP2H5NO9,6.1232,0.3209,0.0
mp-1198968,Be2P2PbO8,9.661,0.6993,0.0
mp-1199092,ZnPH5CNClO3,6.6024,0.5147,0.0
mp-1199154,PH12C3N6O5F,5.6522,0.5299,0.0
mp-1199541,NaB5PbO9,8.0612,0.3588,0.0
mp-1199778,MgSiO3,5.0678,0.3133,0.0
mp-1199808,Tl2NiH12(SO7)2,10.0291,0.423,0.0
mp-1199892,RbGeB3O7,7.3059,0.4312,0.0
mp-1200250,NaLiNiPO4F,7.4299,0.4559,0.0
mp-1200330,Cs2K2B10O17,5.5983,0.2958,0.0
mp-1200646,H5BrNO,5.1324,0.374,0.0
mp-1201408,CsGaBP2HO9,5.9602,0.3656,0.0
mp-1201605,BaRuO5,11.6801,1.1101,0.0
mp-1201658,MnAl2P2H10O13F2,6.9377,0.4728,0.0
mp-1201786,KB3SeO7,5.7131,0.3512,0.0
mp-1202097,PrH3CSO7,8.1521,0.4211,0.0
mp-1202500,NdH3CSO7,7.228,0.3722,0.0
mp-1202833,PrH3CSO7,7.2679,0.3665,0.0
mp-1203325,Sm2Ge(BO4)2,12.2915,0.4068,0.0
mp-1203786,BeH12(N2Cl)2,5.3234,0.3529,0.0
mp-1204495,Tb2Ge(BO4)2,12.2684,0.4121,0.0
mp-1204619,K2PH4O5,5.9073,0.2881,0.0
mp-1205394,K2SbF5,7.5616,0.7095,0.0
mp-1205443,LiAlSiH2O5,6.129,0.3773,0.0
mp-1205532,Rb3GdF6,10.3373,0.46,0.0
mp-1207466,ZnH6,6.9187,1.9314,0.0
mp-1207607,YScSi2O7,15.3323,1.6573,0.0
mp-1208179,TiH6(OF3)2,6.2559,0.3755,0.0
mp-1209372,RbEr2Cl7,7.8365,0.4767,0.0
mp-1209375,Rb3Dy(PO4)2,9.9476,0.3625,0.0
mp-1209406,RbHo2Cl7,7.7643,0.4764,0.0
mp-1209420,Rb3Tm(PO4)2,9.5776,0.3295,0.0
mp-1209619,Rb3BiF6,10.2678,0.4155,0.0
mp-1209960,NaYCl4,6.1282,0.4706,0.0
mp-1210121,NaTh2(PO4)3,12.1734,0.588,0.0
mp-1211516,KSm2Cl7,9.8887,0.5022,0.0
mp-1211517,KLu(CO3)2,8.3283,0.3452,0.0
mp-1211540,KY2Cl7,9.1978,0.4639,0.0
mp-1211541,Li6Sm(BO3)3,7.6476,0.3677,0.0
mp-1211585,KLiGdF5,8.3701,0.5616,0.0
mp-1211609,K3Mg2Cl7,7.7162,0.3249,0.0
mp-1211648,KCaBr3,8.0655,0.3223,0.0
mp-1212158,Hf3GeO8,20.758,1.3389,0.0
mp-1213195,CsSbS(O2F)2,9.2929,0.6091,0.0
mp-1213261,CsTb2Cl7,8.4058,0.4013,0.0
mp-1213262,CsTm2Cl7,8.5089,0.4588,0.0
mp-1213268,CsLu2Cl7,8.4914,0.4753,0.0
mp-1213367,CsHo2Cl7,8.0682,0.4368,0.0
mp-1213445,CsEr2Cl7,8.2183,0.4484,0.0
mp-1213680,CsDy2Cl7,8.22,0.4194,0.0
mp-1214136,CBrF2,3.5273,0.3408,0.0
mp-1214267,CaH16C4(N7O2)2,7.7572,0.4328,0.0
mp-1214444,BaMnAlF7,8.3541,0.4289,0.0
mp-1215373,ZrH8C2S(OF2)2,6.9227,0.3277,0.0
mp-1215849,Yb5ErCl13,10.8389,0.6972,0.0
mp-1216268,Y9Lu3Al20O48,19.8094,2.3797,0.0
mp-1218370,SrCO3,15.1085,2.2884,0.0
mp-1220920,NaAl3Si3(HO6)2,5.2544,0.4523,0.0
mp-1220958,NaTh2(PO4)3,11.0424,0.52,0.0
mp-1220970,NaNiP2HO7,7.541,0.7146,0.0
mp-1221076,NaCaScZn(SiO3)4,13.4249,2.9257,0.0
mp-1221098,NaCaAlSi2O7,7.487,0.3647,0.0
mp-1221104,NaCaAlSi2O7,7.6061,0.5449,0.0
mp-1221134,NaCa2Mg5AlSi7(O11F)2,5.5172,0.4963,0.0
mp-1221157,Na4Sc3In(SiO3)8,9.4951,0.7032,0.0
mp-1221225,Na3BrCl2,7.9261,0.4488,0.0
mp-1221246,Na3Y(Si2O5)3,5.8302,0.5047,0.0
mp-1221280,Na3Sc2(PO4)3,7.7228,0.4616,0.0
mp-1221287,Na3Sc2(PO4)3,8.9843,0.3956,0.0
mp-1221305,Na3H5(CO4)2,5.3491,0.3421,0.0
mp-1221308,Na3CaAl3Si3SO16,6.4681,0.4714,0.0
mp-1221470,Na2CaMg5Si8(O11F)2,4.9912,0.4104,0.0
mp-1221999,MgH6(NCl)2,6.528,0.3724,0.0
mp-1222198,MgZnH12(CO3)4,5.6284,0.2776,0.0
mp-1222447,LiP5Pb2O15,13.3031,0.7079,0.0
mp-1222486,Li5Al(SiO4)2,6.3736,0.4039,0.0
mp-1222539,Li4Sc3In(SiO3)8,7.6761,0.736,0.0
mp-1222578,LiSc(BH4)4,6.156,0.4491,0.0
mp-1222720,Li2Al2SiO6,8.7731,0.345,0.0
mp-1223435,KNaCaMg5Si8(O11F)2,5.2467,0.3991,0.0
mp-1223679,KBP2PbO8,11.1608,0.3994,0.0
mp-1223717,KAl3Si3(HO6)2,6.0405,0.4167,0.0
mp-1223739,K2Al2B2O7,7.2181,0.4392,0.0
mp-1223752,K5BrCl4,7.6694,0.5715,0.0
mp-1223780,K5Br4Cl,6.9626,0.3354,0.0
mp-1224462,H2CBrCl,2.6463,0.7196,0.0
mp-1224657,KMg2P2H31O23,8.7139,2.6262,0.0
mp-1225574,Dy5Si2BO13,15.3764,0.5624,0.0
mp-1225780,Dy2Si2O7,13.6569,0.8094,0.0
mp-1225951,CsMgInF6,12.9918,1.8896,0.0
mp-1226440,CsAlSi5O12,5.7714,0.3064,0.0
mp-1227211,CaTh(PO4)2,11.2736,0.4987,0.0
mp-1227274,CaMg7(SiO3)8,4.8108,0.4365,0.0
mp-1227600,CaZrSi3H4O11,9.7653,0.4582,0.0
mp-1227883,BaNaPO4,10.2569,0.473,0.0
mp-1228136,Ba3Pb(SO4)4,9.8854,0.7232,0.0
mp-1228149,Ba3Sr9Al4(O4F)4,12.8076,0.5858,0.0
mp-1228177,AlTlSi3O8,9.1701,0.5248,0.0
mp-1228574,Ba6Ca6Mg(CO3)13,7.5144,0.4976,0.0
mp-1236886,B3H5N3,5.3597,0.3768,0.0
mp-1251981,MnAlF5,6.8902,0.4228,0.0
mp-1301229,Li4Fe(PO4)2,8.533,0.4319,0.0
mp-13229,K3GdF6,11.5933,0.7719,0.0
mp-14328,Pr3GePO9,14.2655,0.4973,0.0
mp-1663238,LiMn(PO3)3,8.5499,0.5267,0.0
mp-16809,Ho2Si2O7,11.6389,0.4019,0.0
mp-16980,Rb2B4O7,6.6732,0.2917,0.0
mp-16993,Er2SiO5,13.303,0.4179,0.0
mp-17062,Dy2Si2O7,11.8878,0.3848,0.0
mp-17183,Na2BeSiO4,6.5245,0.2682,0.0
mp-17240,RbNa3Li12(SiO4)4,8.8953,0.3673,0.0
mp-17308,Tb2Si2O7,12.0123,0.3824,0.0
mp-17562,Sr3Sc(BO3)3,9.0724,0.3854,0.0
mp-17612,Ba2SiO4,15.1071,0.6074,0.0
mp-17704,Tm2SiO5,13.1503,0.4362,0.0
mp-17941,Na2B4O7,6.931,0.2832,0.0
mp-18075,Na2TiF6,9.9701,0.8744,0.0
mp-18195,Lu2SiO5,13.5513,0.4216,0.0
mp-18216,BaCa2(SiO3)3,9.4666,0.4283,0.0
mp-18318,Tm2Si2O7,11.1433,0.3951,0.0
mp-18639,La2Si2O7,17.9818,0.9249,0.0
mp-18687,NbF5,7.6108,0.5744,0.0
mp-18698,CsPr(CO3)2,8.4293,0.3084,0.0
mp-19516,Al2(WO4)3,14.6542,0.8976,0.0
mp-23522,BaZnCl4,7.9133,0.3336,0.0
mp-24217,Sc2P3(HO3)3,8.3087,0.4591,0.0
mp-24469,CaAl4Si2(HO6)2,7.2123,0.6482,0.0
mp-24502,ZnH2(SO4)2,6.6533,0.3224,0.0
mp-24761,RbGaBP2HO9,5.8434,0.3571,0.0
mp-25927,LiNi(PO3)3,7.1184,0.4585,0.0
mp-26165,Li2Ni(PO3)4,7.9859,1.1832,0.0
mp-26195,Li2Ni(PO3)4,8.5981,1.0438,0.0
mp-27135,Bi(PO3)3,28.7899,5.4772,0.0
mp-27727,CCl2O,1.3755,0.4812,0.0
mp-28005,As2(SO4)3,4.2976,0.6076,0.0
mp-28204,CsH7O4,6.7334,0.3399,0.0
mp-28541,Bi2P4O13,13.8563,1.9794,0.0
mp-28813,Si3CCl8,2.4076,0.3039,0.0
mp-29178,TePbF6,12.967,0.6728,0.0
mp-30219,KGaCl4,6.0693,0.3503,0.0
mp-3151,Li3TaO4,13.8022,1.3365,0.0
mp-3405,NaAl11O17,7.5965,0.4808,0.0
mp-34144,MgAl2O4,12.9673,2.7749,0.0
mp-3470,MgSiO3,5.1989,0.3283,0.0
mp-3733,BeTl2F4,18.7086,0.7403,0.0
mp-38307,MgAl2O4,8.9897,0.418,0.0
mp-3928,Na5P3O10,6.7462,0.3267,0.0
mp-4471,ScAlO3,23.183,1.3988,0.0
mp-4658,La(BO2)3,10.028,0.5241,0.0
mp-4662,ScOF,13.9952,0.3936,0.0
mp-5026,MgSiO3,6.8015,0.2695,0.0
mp-504353,LiSb(PO3)4,6.6432,0.4015,0.0
mp-505481,MnH4S2O9,5.9892,0.3532,0.0
mp-510526,Na2NiH8(SO6)2,6.6648,0.3627,0.0
mp-530164,MgAl2O4,9.0362,0.5196,0.0
mp-532695,Na3Zr2Si2PO12,11.2231,0.7997,0.0
mp-532727,K2YZr(PO4)3,6.5769,0.3267,0.0
mp-540578,Cs2ZnCl4,8.6178,0.2484,0.0
mp-540876,KTh2(PO4)3,11.3201,0.5334,0.0
mp-540942,KDy2Cl7,8.9267,0.4928,0.0
mp-541005,CsH5O3,6.7797,0.4068,0.0
mp-541339,SrH9ClO5,7.3053,0.3721,0.0
mp-541431,Ca2SiH2O5,11.2594,0.4018,0.0
mp-541628,CsTeF5,7.2481,0.3811,0.0
mp-541643,Na5Lu(WO4)4,10.1098,1.6139,0.0
mp-541747,MgGeH12(OF)6,6.4178,0.3465,0.0
mp-541995,LaSiO3F,10.045,0.4341,0.0
mp-542093,Al2(WO4)3,11.9699,0.8165,0.0
mp-542201,Ba3Nb2O8,62.4329,6.5095,0.0
mp-554263,Ca2BClO3,9.0178,0.3557,0.0
mp-554280,RbTh2(PO4)3,10.9341,0.5221,0.0
mp-554344,Li3Al(BO3)2,7.3842,0.3171,0.0
mp-554663,Mg2SiO4,12.283,1.8483,0.0
mp-555023,KCa4(BO3)3,12.0383,0.4153,0.0
mp-555048,NaAlCdF6,8.2949,0.6663,0.0
mp-555087,Ba5Si(Cl3O2)2,11.763,0.4644,0.0
mp-555097,Tb3Si2Cl5O6,10.43,0.6131,0.0
mp-555182,Na2Be2(SiO3)3,6.7924,0.2684,0.0
mp-555335,K2HoPWO8,13.035,0.6352,0.0
mp-555554,KGa(PO3)4,6.1001,0.3063,0.0
mp-555568,K2Zn(Si2O5)2,5.8376,0.385,0.0
mp-557092,Y3Si2Cl5O6,9.9348,0.5691,0.0
mp-557508,NaLaH2S2O9,8.7952,0.4049,0.0
mp-557529,Na5P3O10,6.7462,0.3267,0.0
mp-557600,SbC2N(OF3)2,6.8403,0.5733,0.0
mp-557969,LiLa2S2O8F3,9.4954,1.1184,0.0
mp-558087,Na2Ca3(Si3O8)2,6.3332,0.3597,0.0
mp-558191,Na2ZrSi2O7,8.0839,0.3583,0.0
mp-558648,CSCl(OF)3,1.8845,0.3444,0.0
mp-558795,KMgPO4,7.0236,0.3643,0.0
mp-558804,CsGeB3O7,7.4441,0.3694,0.0
mp-558883,Y3Si2ClO8,12.1521,0.3519,0.0
mp-559083,Ca2MgSi2O7,8.2955,0.433,0.0
mp-559502,Ba3NaNd3(Si3O10)2,10.9562,0.3843,0.0
mp-559540,RbZnSClO4,7.5757,0.3389,0.0
mp-559610,Rb2NaAl2(PO4)3,5.6995,0.3306,0.0
mp-559715,Li2Cd(PO3)4,7.4053,0.4861,0.0
mp-559777,Na5Ca2Al(PO4)4,8.3745,0.3125,0.0
mp-560217,K2Al2B2O7,7.2908,0.3045,0.0
mp-560235,K9Sm3Si12(O16F)2,7.9002,0.3064,0.0
mp-560318,Al2(WO4)3,16.4091,0.8622,0.0
mp-560423,KBS4(ClO3)4,6.248,0.8497,0.0
mp-560653,RbNaLi6(SiO4)2,8.3541,0.3185,0.0
mp-560761,RbGa3(P3O10)2,6.9116,0.5784,0.0
mp-560981,NaMg4(PO4)3,6.7555,0.4941,0.0
mp-561187,NdGa3(BO3)4,11.4673,0.5841,0.0
mp-561235,AsCSF11,1.0321,0.5553,0.0
mp-561531,Y2Si2O7,14.4124,0.5504,0.0
mp-561547,SrSiO3,10.5752,0.4532,0.0
mp-561687,CsWF7,12.25,2.4568,0.0
mp-562065,PO2,5.0122,0.2802,0.0
mp-562137,KLiCO3,6.5379,0.2819,0.0
mp-562517,CaMg(SiO3)2,8.8829,0.363,0.0
mp-570232,TbCl3,9.788,0.6019,0.0
mp-582080,Cs3LaCl6,8.0762,0.4002,0.0
mp-585516,Ca3Si2O7,10.4655,0.544,0.0
mp-5905,Y2BeO4,15.8928,0.8458,0.0
mp-601241,Na3YH12(CO5)3,6.057,0.3413,0.0
mp-603930,MgSiO3,8.0326,0.3761,0.0
mp-616461,Na2ZnCl4,6.7856,0.2613,0.0
mp-621924,BaCdGaF7,11.7327,0.7076,0.0
mp-6224,LiScSiO4,11.3769,0.4147,0.0
mp-6236,Na2BeSiO4,9.6435,0.5192,0.0
mp-625663,ScHO2,13.9129,0.7657,0.0
mp-626074,Al(HO)3,6.5115,0.4254,0.0
mp-626222,H5ClO6,6.6693,1.1036,0.0
mp-626973,Ba(HO)2,10.6621,0.4278,0.0
mp-632706,ZnH8(N2Cl)2,4.7849,0.5115,0.0
mp-643710,Cs3B12H12I,6.5228,0.6382,0.0
mp-644879,MgSiO3,6.8015,0.2695,0.0
mp-6493,CaMgSiO4,9.8942,0.3647,0.0
mp-662499,RbMgCl3,8.8026,0.2909,0.0
mp-675424,Ba2P2O7,11.6882,0.4933,0.0
mp-676653,Lu4Hf3O12,19.6817,0.863,0.0
mp-6775,Na3Sr(BO2)5,7.4351,0.2991,0.0
mp-6796,Ca5Si2CO11,11.3307,0.4374,0.0
mp-6824,Na2ZrSi4O11,8.7297,0.8724,0.0
mp-684497,LiBi(PO3)4,16.3119,4.3444,0.0
mp-684506,LiBi(PO3)4,7.625,0.4182,0.0
mp-684991,NaCaScZn(SiO3)4,8.7317,0.4781,0.0
mp-685150,PbF2,17.7678,0.8594,0.0
mp-685863,Li4SiO4,8.3045,0.4494,0.0
mp-6880,Sb2OsC6(OF2)6,7.8887,0.6579,0.0
mp-690684,Na2BH4ClO4,9.887,0.6538,0.0
mp-695119,Na3Zr2Si2PO12,11.0206,0.7331,0.0
mp-695996,BaH8C6(N3O4)2,6.7528,0.3733,0.0
mp-696851,ZnH12C2S2(N3O4)2,7.8231,0.4683,0.0
mp-697284,KH3SO6,5.5163,0.3089,0.0
mp-698025,Na2Si3(HO4)2,4.5447,0.3087,0.0
mp-698134,K2Na2Sb2H6O3F10,6.2013,0.3359,0.0
mp-698457,NaLiH4C2O5,5.9658,0.3412,0.0
mp-699173,CsHIF7,4.6153,0.4704,0.0
mp-706676,KPH3NO3,6.4866,0.3226,0.0
mp-707732,Na4ZnP6(HO2)12,6.2697,0.4477,0.0
mp-707840,Na2Si(H5O4)2,6.0829,0.3364,0.0
mp-7079,CaZrSi2O7,16.204,1.8483,0.0
mp-7137,LiTbO2,16.6334,0.871,0.0
mp-720379,K3NaP4(H2O7)2,5.9773,0.319,0.0
mp-720583,Na3B3H2O7,6.6396,0.2985,0.0
mp-720710,K3H2S2NO7,7.1247,0.5903,0.0
mp-722263,ZrH14C2(N4F3)2,6.3446,0.4942,0.0
mp-733443,Ca7Si6H4CO23,12.2043,0.6984,0.0
mp-7339,BaSiO3,9.5365,0.4298,0.0
mp-735483,Na3LiMo2(H6O7)2,6.5461,0.4386,0.0
mp-740731,Al2H12(SeO5)3,5.7179,0.4439,0.0
mp-753153,Dy2CO5,16.2478,0.6582,0.0
mp-753917,Y2HfO5,18.3298,0.746,0.0
mp-753995,YTmO3,19.86,0.8574,0.0
mp-754004,TmHO2,12.5162,0.5765,0.0
mp-754203,SmErO3,20.1071,0.8688,0.0
mp-754890,Li4Mn(PO3)6,7.2613,0.721,0.0
mp-755083,BaYCl5,10.6674,0.4541,0.0
mp-755109,YErO3,20.3968,0.9394,0.0
mp-756402,YHO2,12.4561,0.5415,0.0
mp-756469,DyLuO3,19.2693,0.823,0.0
mp-756762,TbTmO3,19.6012,0.8313,0.0
mp-757333,Al12PbO19,9.8211,0.6038,0.0
mp-757376,KAl11O17,6.831,0.4426,0.0
mp-758097,H6C2N4O,7.1158,0.7124,0.0
mp-758284,ZnP2H7NO8,6.7819,0.4295,0.0
mp-758453,Na2P2H4N2O5,6.0793,0.4383,0.0
mp-758527,K3ErSi3(HO5)2,8.2734,0.3614,0.0
mp-758571,Al11TlO17,9.7969,0.5718,0.0
mp-758966,LiBi(PO3)4,8.11,0.3867,0.0
mp-759928,K3TbSi3(HO5)2,8.3158,0.3584,0.0
mp-760755,KAl11O17,9.2704,0.5451,0.0
mp-761179,K2NiP4(HO2)8,6.714,0.4198,0.0
mp-7651,ThSiO4,12.7416,0.4267,0.0
mp-765959,NaPH3C2N3O4,6.4251,0.6949,0.0
mp-766204,ZnPH5C2N4O3,8.0253,0.5995,0.0
mp-767240,CsPH4(NO)2,8.0227,0.4402,0.0
mp-767462,Na2YPCO7,8.348,0.3179,0.0
mp-767562,Na2LuPCO7,8.2656,0.2717,0.0
mp-768141,Na2DyPCO7,8.3221,0.3106,0.0
mp-768193,Li2SmPCO7,9.0408,0.4279,0.0
mp-768317,Dy2SiO5,11.355,0.3874,0.0
mp-768957,Ba3Y2Cl12,11.2743,0.4488,0.0
mp-768965,BaYCl5,11.0472,0.4835,0.0
mp-768972,Ba3Y2Cl12,10.2632,0.4205,0.0
mp-768973,Ba2YCl7,11.3337,0.4261,0.0
mp-768983,Ba2YCl7,11.8985,0.5669,0.0
mp-769005,Ba2YCl7,11.3337,0.4261,0.0
mp-770472,HoLuO3,19.3358,0.8336,0.0
mp-770811,Si2As2O7,8.3793,0.5742,0.0
mp-771338,La2P4O13,9.3498,0.5949,0.0
mp-771698,LaAlO3,18.5889,1.0526,0.0
mp-771898,Cs2SO4,6.8187,0.258,0.0
mp-772195,Dy3Al5O12,8.3604,0.3982,0.0
mp-772771,La4(B2O5)3,13.3355,0.6239,0.0
mp-774430,Li2MnF4,8.5169,0.4935,0.0
mp-774742,Li3Sc2(PO4)3,5.841,0.7365,0.0
mp-774868,ZnP4O11,6.4498,0.4727,0.0
mp-776076,BaSiO3,11.3298,0.4535,0.0
mp-776084,BaSiO3,10.91,0.5412,0.0
mp-776439,SmTmO3,19.648,0.7963,0.0
mp-777047,LiTmO2,17.0059,0.8333,0.0
mp-783904,NiH20S2(NO7)2,6.8132,0.5123,0.0
mp-8140,AsPO4,7.2801,0.3098,0.0
mp-8380,K2Si4O9,5.9332,0.2689,0.0
mp-850868,NbH8N2O2F5,7.519,0.4475,0.0
mp-8586,InBF4,9.7071,0.4462,0.0
mp-863424,Li2Ni(PO3)4,5.9044,1.0603,0.0
mp-866298,BaNaScSi2O7,9.17,0.317,0.0
mp-866617,Cs2Sr2(CO3)3,8.3241,0.2396,0.0
mp-866662,K5La4Si4O16F,11.1466,0.5325,0.0
mp-867602,Li4Mn(PO3)6,7.4175,0.9311,0.0
mp-867616,Li2Ni(PO3)4,6.2476,0.4816,0.0
mp-867657,LiNi(PO3)3,9.5957,1.4629,0.0
mp-867704,LiNi(PO3)3,8.1807,0.3145,0.0
mp-8796,Sr2LiSc(B2O5)2,8.2118,0.4004,0.0
mp-9488,SmOF,15.129,0.4854,0.0
mp-966802,Cs2Li3(BO2)5,7.1547,0.4242,0.0
mp-975103,RbMgPO4,7.4708,0.302,0.0
mp-975622,Rb2Al2Si3O10,6.3758,0.3054,0.0
mp-976726,LiDyO2,16.5111,0.8963,0.0
mp-984332,Rb2Sr2(CO3)3,7.6427,0.2463,0.0
mp-985697,Ba3Si6(NO6)2,8.9976,0.5777,0.0
mp-998155,RbSrCl3,8.5709,0.357,0.0
mvc-14678,MgTiF6,7.2482,0.5745,0.0
mvc-3430,MgBiF5,14.5553,1.0248,0.0
mp-1018721,HfO2,17.2989,0.6717,0.0
mp-1019523,Ba3NaY3(Si3O10)2,10.7147,0.3695,0.0
mp-1019557,BaS4O13,4.6253,0.5278,0.0
mp-1019559,Ca2B2O5,8.9116,0.3524,0.0
mp-1019745,K2Ca3Si3O10,10.1264,0.4284,0.0
mp-1019793,K3La(PO4)2,9.5102,0.3492,0.0
mp-1019968,LaZn(BO2)5,8.1591,0.4309,0.0
mp-1020009,Li2Ca2Si2O7,7.3639,0.2319,0.0
mp-1020023,Li3AlSiO5,7.3514,0.3026,0.0
mp-1020634,SrMgB2O5,7.8447,0.3205,0.0
mp-1020647,Sr2LiBeB3O8,7.9623,0.3188,0.0
mp-1094103,NaMgAl3Si8(HO6)4,4.284,0.6017,0.0
mp-1097038,LiAl2H6BrO6,8.4679,0.4574,0.0
mp-1101169,Y3AlO6,17.5445,0.9582,0.0
mp-1101170,YLuO3,19.6382,0.8602,0.0
mp-1101371,SmLuO3,19.4736,0.798,0.0
mp-1101395,Sm2(WO4)3,18.5714,0.7537,0.0
mp-1103735,Rb3Lu(PO4)2,9.7143,0.3379,0.0
mp-1105495,BaHf(BO3)2,24.433,1.5894,0.0
mp-1111151,K3YCl6,11.4448,0.437,0.0
mp-1111154,K3TmCl6,11.0453,0.524,0.0
mp-1111175,K3DyCl6,11.5645,0.4458,0.0
mp-1111327,K3TbCl6,11.4776,0.4378,0.0
mp-1111421,K3LuCl6,11.1315,0.5214,0.0
mp-1111493,K3ErCl6,11.5554,0.4681,0.0
mp-1111567,K2ScTlF6,15.5957,0.6244,0.0
mp-1112126,Cs2RbLaCl6,9.9897,0.4371,0.0
mp-1112525,Cs2RbAlCl6,8.5131,0.371,0.0
mp-1112646,Cs3YCl6,9.3985,0.467,0.0
mp-1112650,Cs3SmCl6,9.5635,0.4724,0.0
mp-1112652,Cs3LaCl6,9.6086,0.4348,0.0
mp-1112964,Cs3TbCl6,9.3332,0.4647,0.0
mp-1112967,Cs3TmCl6,9.0331,0.3922,0.0
mp-1112971,Cs3PrCl6,9.4691,0.4445,0.0
mp-1112975,Cs3ErCl6,9.2797,0.4062,0.0
mp-1113044,Cs2KLaCl6,10.3576,0.4859,0.0
mp-1113512,Cs3AlCl6,8.1142,0.3634,0.0
mp-1114373,Rb2YTlF6,13.9707,0.6031,0.0
mp-1114405,KRb2LaCl6,11.1308,0.4537,0.0
mp-1114500,Rb3LuCl6,10.1287,0.4216,0.0
mp-1114621,Rb3DyCl6,10.4037,0.4436,0.0
mp-1114622,Rb3ErCl6,10.3252,0.4249,0.0
mp-1114635,Rb3TbCl6,10.398,0.4478,0.0
mp-1114638,Rb3YCl6,10.3547,0.4563,0.0
mp-1114653,KRb2AlCl6,9.2115,0.3059,0.0
mp-1114666,Rb3TmCl6,10.0727,0.4156,0.0
mp-11165,Na2MgPO4F,6.7704,0.2817,0.0
mp-11189,Li2MgSiO4,6.3387,0.3095,0.0
mp-1173486,SmBO3,11.2769,0.4883,0.0
mp-1176610,LiNi(PO3)3,6.3836,4.1704,0.0
mp-1181688,Cs2K2B10O17,7.2825,0.3403,0.0
mp-1181689,Cs3Ba4C3O9F5,9.0313,0.4015,0.0
mp-1187158,SrBr2,7.371,0.2663,0.0
mp-1189172,MgHOF,7.1147,0.314,0.0
mp-1189965,TiH8(NF3)2,8.0544,0.4458,0.0
mp-1190216,HCNO,4.7013,0.4486,0.0
mp-1190296,RbMgCO3F,6.7596,0.2818,0.0
mp-1190761,NaGaCl4,6.3836,0.4088,0.0
mp-1190940,LiC2N3,9.0462,0.5323,0.0
mp-1191204,K2TiHF7,8.8269,0.5975,0.0
mp-1191702,K2H3CO4F,6.4035,0.312,0.0
mp-1192145,LiGaH4,8.1209,0.3722,0.0
mp-1192338,Na5Sm4Si4O16F,10.3002,0.5168,0.0
mp-1192997,CsFeP(H6O5)2,5.5478,0.2734,0.0
mp-1193739,NaPH6NO4F,6.2387,0.408,0.0
mp-1194001,Pr4PClO8,15.9949,0.6987,0.0
mp-1194155,ZnSn2H12(OF)6,7.6224,0.3919,0.0
mp-1194160,BaHf(SiO3)3,8.2382,0.3303,0.0
mp-1194344,Nd4PClO8,14.5615,0.5846,0.0
mp-1194834,BaSc2Si3O10,12.6067,0.5267,0.0
mp-1194872,Mg10Si3(O7F2)2,7.1606,0.2863,0.0
mp-1195176,Ba4NaGa2B8(ClO6)3,9.7021,0.3554,0.0
mp-1195497,CdH7C3NO6,6.4416,0.5287,0.0
mp-1195598,BaEr4Si5O17,12.5467,0.4485,0.0
mp-1195631,SbH3NF6,8.0215,0.392,0.0
mp-1195650,Na2CaH4(CO4)2,6.763,0.4928,0.0
mp-1195679,Cs2Th(Si2O5)3,6.5352,0.32,0.0
